sentiment,word
-2.0,upośledzony
0.0,upośledzony umysłowo
0.0,upoważnienie
0.0,upowiec
2.0,upragniony
0.0,uprawiacz
1.0,uprawiacz
0.0,uprawny
0.0,uprawny
-2.0,uproszczony
-2.0,uprowadziciel
0.0,uprzedni
0.0,uprzedni
0.0,uprzedniość
-2.0,uprzedzenie
1.0,uprzejmostka
2.0,uprzejmość
2.0,uprzejmy
0.0,uprzemysłowienie
-2.0,uprzykrzony
0.0,uprzywilejowany
0.0,upustowy
0.0,upustowy
0.0,urabialność
0.0,urabialność
0.0,uralski
0.0,uranidowate
0.0,uranonośny
-2.0,uraz
-2.0,uraz psychiczny
-2.0,uraza
-1.0,urągliwy
0.0,urbanista
0.0,urbanizacja
0.0,urbanizacyjny
0.0,uremia
0.0,urękawiczniony
0.0,urękawiczony
0.0,urka
0.0,urna
-2.0,urna kanopska
2.0,uroczy
2.0,uroczy
1.0,uroczystość
1.0,uroczystość
2.0,uroczysty
1.0,urodzajność
-1.0,urodzajny
0.0,urodziny
0.0,urodziny
2.0,urodziwość
-2.0,urodzony
0.0,urodzony
-1.0,urojenie
0.0,urojenie ksobne
2.0,urokliwy
0.0,urolog
0.0,uronautes
0.0,urubitinga czubata
0.0,urubu czarny
0.0,urubu pstrogłowy
0.0,urubu różowogłowy
0.0,urubu żółtogłowy
0.0,urugwajski
0.0,Uruk-hai
0.0,urwa
-1.0,urwanie
0.0,urwany
-1.0,urwipołeć
-1.0,urwipołeć
-1.0,urwis
0.0,urwisko
0.0,urwisty
0.0,urywany
0.0,urywkowy
0.0,urządzenie nadawczo-odbiorcze
2.0,urzeczenie
2.0,urzekający
0.0,urzędnik pocztowy
0.0,urzędnik wysokiego szczebla
0.0,urzędowy
0.0,usatysfakcjonowany
-1.0,uskarżanie się
0.0,uskok
-1.0,uskok
1.0,uskrzydlony
0.0,usługowiec
-1.0,usługowość
-1.0,usługowy
0.0,usposobienie
1.0,usprawiedliwiony
0.0,ustalony
0.0,ustasz
0.0,ustawa kominowa
0.0,ustawiacz
0.0,ustawiacz
0.0,ustawiczność
-1.0,ustawka
0.0,ustawka
0.0,ustawny
1.0,ustawny
0.0,ustawodawczy
0.0,ustawowy
-2.0,ustecki
-2.0,ustecki
-1.0,usterka
0.0,ustępowy
0.0,ustniczek czarny
0.0,ustność
-2.0,ustonogi
-2.0,ustonogie
0.0,ustrojowy
0.0,ustrojowy
0.0,ustrojowy
1.0,ustronność
-2.0,usuwalny
0.0,usypiacz
-1.0,usypiający
0.0,uszak
-2.0,uszat
-1.0,uszatek
0.0,uszatka
0.0,uszatka błotna
0.0,uszatka mauretańska
0.0,uszatka zwyczajna
-2.0,uszczerbek
-2.0,uszczerbek na zdrowiu
2.0,uszczęśliwiacz
2.0,uszczęśliwiony
-1.0,uszczypliwy
-1.0,uszkodzenie
2.0,uśmiech
2.0,uśmiech losu
0.0,uśmiech sardoniczny
-2.0,uśmiech sardoniczny
1.0,uśmiechanie się
0.0,utajony
1.0,utalentowany
-1.0,utarczka
0.0,utarczka
0.0,utatsuzaur
-1.0,utęsknienie
0.0,utleniony
0.0,utonięcie
0.0,utopiec
-2.0,utopista
-2.0,utracjusz
0.0,utrakwizm
-2.0,utrapienie
-2.0,utrapieniec
-1.0,utrapiony
-2.0,utrapiony
-2.0,utrapiony
-2.0,utrapiony
-2.0,utrata
-1.0,utrudzony
-2.0,utrwalacz władzy ludowej
0.0,utrzymanie
-2.0,utrzymanka
0.0,utrzymywanie
0.0,utwardzalność
0.0,utwór literacki
0.0,utyk
-2.0,utylitarnie
1.0,utylitarny
0.0,utylitarysta
0.0,utylizacja
-1.0,utyskiwanie
1.0,uważność
1.0,uważny
1.0,uważny
0.0,uwiąd
2.0,uwielbienie
-2.0,uwłaczający
0.0,uwłosiony
-1.0,uwodzicielka
-1.0,uwsteczniony
0.0,uwsteczniony
-1.0,uzależnienie
-2.0,uzależnienie
0.0,uzależniony
-1.0,uzasadniony
1.0,uzdolniony
0.0,uzdrawiacz
0.0,uzdrowiciel
0.0,uzdrowicielka
0.0,uzewnętrznianie
0.0,uzewnętrznienie
2.0,uznanie
-2.0,uznaniowość
-1.0,uznaniowy
-1.0,uznaniowy
2.0,uznany
0.0,uznawca
-2.0,uzurpator
-2.0,uzurpatorski
-2.0,użalanie się
1.0,użyteczny
1.0,użytkowość
1.0,używalny
0.0,Valar
0.0,varsavianista
0.0,Vectra
0.0,vendetta
1.0,VIP
0.0,vis-à-vis
0.0,vis-à-vis
0.0,VISA
0.0,volksdeutsch
-2.0,volksdeutsch
0.0,votum
0.0,votum separatum
0.0,voucher
-1.0,voyeur
2.0,w czepku urodzony
0.0,w sumie
0.0,w.
0.0,wachlarek brazylijski
0.0,waciany
0.0,waciany
-1.0,waciany
-2.0,waciany
-1.0,wada
-1.0,wadliwość
-1.0,wadliwość
-1.0,wadliwość
-2.0,wafel
0.0,waga
0.0,waga lekka
0.0,waga lekkośrednia
0.0,waga musza
0.0,wagant
0.0,wagoniarz
0.0,wagonik
0.0,wagonowy
0.0,wahliwość
-1.0,wahliwość
0.0,wahliwy
0.0,wahliwy
-1.0,wahliwy
0.0,wajdelota
0.0,wajdowski
0.0,wakancja
0.0,wakans
0.0,wakansja
0.0,wakeboarding
0.0,wal biały
0.0,wal biskajski
0.0,wal biskajski karłowaty
0.0,wal biskajski południowy
0.0,wal grenlandzki
0.0,wal karłowaty
0.0,wal szary
0.0,walabia Greya
0.0,walabia Parry’ego
0.0,walabia piękna
0.0,walconóg
0.0,walcownik
-2.0,walcowy
0.0,walczakowy
-2.0,walczyk
0.0,waldens
0.0,walec wibracyjny
2.0,waleczny
0.0,walenie
1.0,walentynka
0.0,waleń
-2.0,walić gruchę
-2.0,walić konia
0.0,walida
0.0,waligóra
0.0,walijski
0.0,walijski kuc górski
0.0,walizkowy
0.0,walka
0.0,walka
-2.0,walka
0.0,walka
0.0,walka na poduszki
0.0,walka na śmierć i życie
0.0,walka wręcz
0.0,walkiria
-1.0,walnięty
0.0,walny
1.0,walny
0.0,walterowiec
0.0,walterskotowski
0.0,waluciarz
0.0,walutowość
0.0,wałbrzyski
0.0,wałczatka
0.0,wałczatka dwuguzka
0.0,Wałęsa
0.0,wałęsak brazylijski
0.0,wałęsowski
0.0,wałkarz lipczyk
-2.0,wałkoń
0.0,wałkówka
0.0,wałkówka górska
0.0,wałowaty
-2.0,wałowaty
-2.0,wałowaty
-2.0,wamp
0.0,wampir
0.0,wampiryzm
0.0,wampirzyca
-2.0,wampirzyca
-1.0,wampirzyca
-2.0,wandal
0.0,Wandal
0.0,Wandea
0.0,wanilia
0.0,wanilia
0.0,waniliowy
0.0,waniliowy
0.0,waniliowy
0.0,wannanozaur
0.0,wapiennik
-1.0,wapienny
0.0,wapienny
0.0,wapienny
-1.0,wapienny
0.0,wapno niegaszone
0.0,waran błękitny
0.0,waranodon
0.0,waranops
0.0,waranozaur
0.0,warcabnik szantawiec
0.0,warcabnik ślazowiec
0.0,warcaby
0.0,warchlak
0.0,warchlak
-1.0,warcholstwo
-2.0,warchoł
-2.0,warcki
0.0,warcz
0.0,wardzanka
0.0,wardzanka żądlica
0.0,wareg
0.0,wargacz
0.0,wari
0.0,wariacja
-1.0,wariacki
0.0,wariacki
1.0,wariacyjność
0.0,wariacyjność
0.0,wariacyjny
0.0,wariant
0.0,wariant z szybkim d5
-2.0,wariantywny
-2.0,wariat
1.0,wariatuńcio
-2.0,warkliwy
0.0,warkocz
0.0,warstwa ozonowa
0.0,warstwowość
0.0,warszawista
0.0,warszawski
0.0,warszawskość
0.0,warsztat
0.0,warsztat strategiczny
0.0,warsztatowiec
0.0,wartki
1.0,wartki
0.0,wartkość
2.0,wartościowość
-2.0,wartościowy
2.0,wartościowy
0.0,warunek
0.0,warunek dostateczny
0.0,warunkowość
0.0,warzęcha mała
0.0,warzywnica
0.0,warzywnica kapustna
0.0,warzywnica ozdobna
0.0,warzywnik
0.0,warzywny
0.0,warzywo
-1.0,warzywo
-1.0,wasal
0.0,wasal
0.0,wasalstwo
0.0,wasąg
0.0,waśniowski
-1.0,waśń
0.0,wata szklana
0.0,watażka
0.0,watażka
0.0,waterpolo
0.0,watowaty
0.0,watowy
0.0,watykanista
0.0,wawrzynek
-2.0,wazelina
-2.0,wazeliniarstwo
0.0,wazonkowiec
0.0,ważka
0.0,ważka czteroplama
0.0,ważka płaska
0.0,ważka płaskobrzucha
0.0,ważka ruda
0.0,ważka żółta
2.0,ważki
-2.0,ważniactwo
-2.0,ważniak
-2.0,ważniak
0.0,ważność
-1.0,ważność
-2.0,ważny
-2.0,ważny
2.0,ważny
-2.0,wąchacz
0.0,wągier
0.0,wągier
0.0,wągr
0.0,wągr
0.0,wągrowaty
-1.0,wąsacz
-1.0,wąsal
0.0,wąsaty
0.0,wąsaty
-1.0,wąsaty
0.0,wąski
0.0,wąski
0.0,wąskolistny
0.0,wąskoprofilowy
0.0,wąskotorowy
0.0,wąsonóg
0.0,wąsówka
0.0,wątlik charłaj
0.0,wątlik punktowany
-1.0,wątlutki
-1.0,wątlutki
-1.0,wątlutki
-1.0,wątlutko
-1.0,wątłość
-1.0,wątłość
-1.0,wątłość
-1.0,wątły
-1.0,wątły
-1.0,wątły
0.0,wątły
-1.0,wątpliwy
-1.0,wątrobiarz
0.0,wątrobiarz
0.0,wątrobowiec
-2.0,wąż
0.0,wąż trzcinowy
0.0,wchodowy
0.0,wcielenie
0.0,wcielenie
0.0,wcielenie
-1.0,wcięty
0.0,wciornastek
0.0,wczesnobizantyjski
0.0,wczesnohistoryczny
0.0,wczesnojesienny
0.0,wczesnojesienny
0.0,wczesnoletni
0.0,wczesnopiastowski
0.0,wczesnorenesansowy
0.0,wczesnosłowiański
0.0,wczesność
0.0,wczesność
0.0,wczesnowiosenny
0.0,wczesnowiosenny
0.0,wczesnozimowy
0.0,wczesny
0.0,wczesny
0.0,wcześniak
0.0,wcześniejszy
0.0,wczorajszy
0.0,wczorajszy
-1.0,wczorajszy
-1.0,wczorajszy
0.0,wdarcie się
2.0,wdechowy
0.0,wdowa
1.0,wdowi grosz
0.0,wdowiec
0.0,wdowieństwo
0.0,wdrożeniowiec
2.0,wdzięczność
1.0,wdzięczny
2.0,wdzięczny
1.0,wdzięczny
1.0,wdzięczny
-1.0,wdzięk słonia
0.0,webdesigner
0.0,webmaster
1.0,wedeta
0.0,weekendowo
-1.0,wegetacyjny
0.0,wegetatywny
-2.0,wejherowski
0.0,wejście
-2.0,wejściowy
0.0,wekslarz
0.0,weksylolog
0.0,wektor
0.0,wektoryzacja
0.0,welinowy
0.0,welinowy
0.0,welinowy
-2.0,welinowy
-1.0,welon
-2.0,Weltschmerz
-2.0,weltszmerc
-2.0,welwiczia
0.0,welwiczia przedziwna
-2.0,welwiczja
0.0,welwiczja przedziwna
-2.0,welwiczjowate
0.0,wełna szklana
0.0,wełniak szary
0.0,wełniarz
2.0,wena
1.0,wena
0.0,wenatikozuch
0.0,wendeta
0.0,wenenozaur
0.0,wenerolog
0.0,wenerycznie
0.0,Wenet
0.0,Wenusjanin
0.0,werbalny
0.0,werbenowate
0.0,werbista
0.0,werbunkowy
0.0,wernisaż
0.0,wernisażowy
-1.0,wersal
0.0,wersja
0.0,wersolog
-2.0,werteryzm
0.0,wertykalny
2.0,werwa
2.0,werwa
0.0,werweta
1.0,weryfikowalny
1.0,weryfikowalny
0.0,werysta
0.0,werystyczny
0.0,weryzm
0.0,wesele
0.0,weselnik
0.0,wesołek
0.0,wesołek
1.0,wesołkowatość
2.0,wesołość
2.0,wesołość
1.0,wesołość
2.0,wesołość
2.0,wesoły
1.0,westalka
0.0,wesz
-2.0,wesz
0.0,wesz bydlęca
0.0,wesz końska
0.0,wesz ludzka
0.0,wesz łonowa
0.0,wesz morska
0.0,wesz psia
0.0,wesz rybia
0.0,wesz świńska
0.0,wesz wielorybia
0.0,weta
0.0,weteran
1.0,weteran
1.0,weterański
0.0,weterynarz
0.0,wewnątrzatomowy
0.0,wewnątrzgatunkowy
0.0,wewnątrzjęzykowy
0.0,wewnątrzsterowność
0.0,wewnątrzsystemowy
-1.0,wewnątrzustrojowy
0.0,wewnątrzwspólnotowy
0.0,wewnętrzny
0.0,wewnętrzny
0.0,wezyr
-2.0,wędka podlodowa
0.0,wędka spinningowa
0.0,wędkarstwo
0.0,wędkarz
-1.0,wędrowność
0.0,węgiel
0.0,węgierski
0.0,węglarek dębowy
-1.0,węglarski
0.0,węglarz
0.0,węglarz
0.0,węglarz
0.0,węglisty
0.0,węgorek
0.0,węgorek chryzantemowiec
0.0,węgorek niszczyk
0.0,węgorek octowy
0.0,węgorek pszeniczny
0.0,węgorek sosnowiec
0.0,węgorek truskawkowiec
0.0,węgornica
0.0,węgorz
0.0,węgorz amerykański
0.0,węgorz australijski
0.0,węgorz europejski
0.0,węgorz japoński
0.0,węgorzyca
0.0,węzeł
-1.0,węzeł
-1.0,węzeł gordyjski
0.0,węzławiec walcowaty
-2.0,węzłowy
-2.0,węzłowy
0.0,węzłowy
0.0,węże i drabiny
0.0,wężojad
0.0,wężojad blady
0.0,wężojad brązowoszyi
0.0,wężojad ciemny
0.0,wężojad czubaty
0.0,wężojad czubaty
0.0,wężojad falisty
0.0,wężojad krótkosterny
0.0,wężojad szarolicy
0.0,wężowaty
-1.0,wężowidło
0.0,wężowidło białawe
0.0,wężownica
-1.0,wężowy
0.0,wężówka japońska
0.0,wężykowaty
0.0,wgryzoń
0.0,wgryzoń świerkowiec
0.0,whippet
0.0,wiadomy
1.0,wianek
2.0,wiarogodność
-2.0,wiarołomca
-2.0,wiarołomność
-2.0,wiarołomny
-2.0,wiarołomny
0.0,wiarus
2.0,wiarygodność
2.0,wiarygodność
1.0,wiarygodny
0.0,wiatr słoneczny
0.0,wiatrak holenderski
1.0,wiatronogi
0.0,wiąd
0.0,wiąśl
0.0,wiązacz
0.0,wiązowy
0.0,wiceadmirał
0.0,wicegubernator
0.0,wicehrabia
0.0,wicehrabia
0.0,wicekanclerz
0.0,wicekonsul
0.0,wicekról
0.0,wicemarszałek
0.0,wiceminister
0.0,wicepremier
0.0,wiceprezydent
0.0,wiceprokurator
0.0,wicewojewoda
-2.0,wicher
-1.0,wichr
-1.0,wichrowatość
-1.0,wichrowaty
0.0,wichrowaty
-1.0,wichrzyciel
-2.0,wichrzycielstwo
0.0,wicionóg
0.0,widelnica
0.0,widelnica paskowana
-2.0,widełki skoczkowe
0.0,widełkowy
0.0,wideo
0.0,wideokonferencja
0.0,wideoloteria
-2.0,wideopirat
-2.0,widliczkowate
0.0,widliszek plamistoskrzydły
0.0,widłogonek
0.0,widłogonka
0.0,widłogonka krucha
-2.0,widłogonka siwica
0.0,widłonóg
0.0,widłowy
0.0,widłowy
0.0,widłowy
0.0,widłoząb zdrożny
0.0,widmo
0.0,widmowość
0.0,widmowy
0.0,widny
0.0,widny
1.0,widoczny
0.0,widokowy
1.0,widomy
0.0,widowisko
2.0,widowiskowy
0.0,widziadło
1.0,widzialny
1.0,widzimisię
0.0,wiec
0.0,wiecheć płowy
0.0,wiecheć próchnowy
0.0,wieczernica
0.0,Wieczernik
0.0,wieczerza
-1.0,wieczny
0.0,wieczorek
0.0,wieczorek poetycki
0.0,wieczornica
0.0,wieczorność
0.0,wieczorny
0.0,wieczorny
1.0,wieczorowy
0.0,wieczór
0.0,wieczór
0.0,wieczór autorski
0.0,wieczór kawalerski
0.0,wieczór panieński
0.0,wieczór poetycki
0.0,wieczysty
-2.0,wiedźma
-1.0,wiedźma
0.0,wiedźmin
-2.0,wiedźmowaty
0.0,wiejny
0.0,wiejski
-2.0,wiejski
0.0,wiejski
-1.0,wiejski
0.0,wiejski
-1.0,wiejski filozof
-2.0,wiejsko
0.0,wiek
0.0,wiek
0.0,wiek balzakowski
0.0,wiek chrystusowy
0.0,wiek dojrzały
0.0,wiek emerytalny
0.0,wiek matuzalemowy
0.0,wiek matuzalowy
0.0,wiek nieprodukcyjny
0.0,wiek poprodukcyjny
0.0,wiek produkcyjny
0.0,wiek przedprodukcyjny
0.0,wiek przejściowy
2.0,wiekopomny
0.0,wiekowy
-1.0,wiekuisty
1.0,wielbiciel
0.0,wielbłąd
0.0,wielbłąd dwugarbny
0.0,wielbłąd mieszany
0.0,wielbłądek
0.0,wielbłądka
0.0,wielbłądka pospolita
0.0,wielbłądka żółtonoga
0.0,wielena plamowstęg
0.0,wielenowate
0.0,wielgachny
0.0,wielgachny
0.0,wielgachny
0.0,Wielka Stopa
0.0,wielka wojna kozacka
0.0,wielkanocny
-1.0,wielki
-2.0,wielki
0.0,wielki komtur
0.0,wielki książę
0.0,wielki mistrz
0.0,Wielki Szlem
0.0,wielki wezyr
0.0,Wielki Wybuch
2.0,wielkoduszność
2.0,wielkoduszny
2.0,wielkoduszny
0.0,wielkogłowy
0.0,wielkoksiążęcy
0.0,wielkolistny
0.0,wielkolud
-2.0,wielkomocarstwowy
0.0,wielkopąkowiec porzeczkowy
0.0,wielkopłetw
0.0,wielkopolski
0.0,wielkoprzemysłowy
0.0,wielkoraki
0.0,wielkoruski
0.0,wielkorządca
0.0,wielkoseryjnie
0.0,wielkoseryjny
0.0,wielkoseryjny
0.0,wielkosowi
0.0,wielkoszlemowy
2.0,wielkość
0.0,wielkotonażowy
-2.0,wielkotonażowy
0.0,wielmoża
1.0,wielmożny
0.0,wielobarwny
1.0,wielobarwny
0.0,wielobój
0.0,wielochórowy
0.0,wieloczynnikowy
0.0,wieloczynnikowy
0.0,wielodaniowy
0.0,wielodyscyplinarny
0.0,wielodzietny
0.0,wielodzietny
0.0,wieloetapowy
0.0,wielofazowy
0.0,wielofazowy
0.0,wielofazowy
0.0,wielofazowy
0.0,wielogłosowy
-1.0,wieloizbowy
0.0,wielojęzyczność
0.0,wielokanałowy
0.0,wielokanałowy
0.0,wieloklasowy
0.0,wieloklasowy
0.0,wieloklasowy
0.0,wielokolorowy
0.0,wielokrotnie
0.0,wielokrotność
0.0,wielokryterialny
0.0,wielokształtność
0.0,wielokulturowość
0.0,wielokwiatowy
0.0,wieloletniość
0.0,wielomiejscowy
0.0,wielomocz
0.0,wielomodowy
0.0,wielomówny
0.0,wielonarodowościowy
0.0,wielonarodowy
0.0,wieloodcinkowy
0.0,wielooddziałowy
0.0,wieloosiowy
0.0,wieloosobowy
0.0,wieloosobowy
0.0,wieloowocowy
0.0,wielopiętrowość
0.0,wielopiętrowy
0.0,wielopłetwiec
0.0,wielopłetwiec
0.0,wielopłetwiec senegalski
0.0,wielopniowy
0.0,wielopokoleniowy
0.0,wielopokoleniowy
0.0,wieloprofilowy
0.0,wielopromienny
0.0,wieloprzęsłowy
0.0,wieloraki
0.0,wieloramienny
0.0,wieloramienny
0.0,wielorasowiec
0.0,wielorasowy
0.0,wieloryb
0.0,wieloryb biskajski
0.0,wieloryb biskajski południowy
0.0,wieloryb grenlandzki
0.0,wieloryb mały
0.0,wielorybi
0.0,wielorybniczy
-1.0,wielosiarczek
0.0,wielosił błękitny
0.0,wielostopniowy
0.0,wielostronicowy
0.0,wielostrzałowy
0.0,wieloszczeblowy
0.0,wieloszczet
0.0,wielotorowo
0.0,wielotysięczny
0.0,wielowartościowy
0.0,wielowartościowy
0.0,wielowątkowość
0.0,wielowątkowy
0.0,wielowiekowy
0.0,wielowyznaniowość
0.0,wielozadaniowy
0.0,wielozdaniowy
-1.0,wieloznaczny
0.0,wielożeńca
0.0,wieluński
0.0,wieluński
-2.0,wieprz
-2.0,wieprzowatość
0.0,wiercenie
-1.0,wiercioch
-1.0,wiercipięta
1.0,wierna Penelopa
-2.0,wiernopoddańczy
2.0,wierność
1.0,wierność
2.0,wierność
2.0,wierność
1.0,wierny
2.0,wierny
1.0,wierny
0.0,wierny
2.0,wierny
0.0,wiersz stychiczny
-2.0,wierszokleta
-2.0,wierszopis
0.0,wierszopisarz
-2.0,wierszorób
0.0,wierszówka
0.0,wiertacz
0.0,wiertka
0.0,wiertka złotawa
0.0,wiertniczy
0.0,wiertniczy
-2.0,wierutny
0.0,wierzchni
0.0,wierzchołek izolowany
0.0,wierzchołówka żółtowłosa
-2.0,wieszak
0.0,wieszcz
1.0,wieszcz
0.0,wieszczbiarz
0.0,wieszczek
0.0,wieszczy
0.0,wieszczyca
-2.0,wieśniacki
-2.0,wieśniackość
-2.0,wieśniaczy
-1.0,wieśniak
-2.0,wieśniak
-2.0,wieśniak
0.0,wietek gorczycznik
0.0,wietek morsei
0.0,wietek Reala
0.0,wietlica
0.0,Wietnamczyk
-1.0,wietrznica
-2.0,wietrznie
0.0,wietrzność
-2.0,wietrzny
-1.0,wiewióra
0.0,wiewiórka gambijska
0.0,wiewiórka latająca
-1.0,wiewiórka palmowa
0.0,wiewiórka szara
-2.0,wieża Babel
-1.0,wieża Babel
0.0,wieżyczkowaty
0.0,więzienie
-2.0,więzienny
0.0,więzień
-2.0,więzień
0.0,więzień polityczny
-2.0,wigilia
0.0,wigilia
0.0,wigilijny
0.0,wigilijny
2.0,wigor
0.0,wigorczyk lucernowiec
0.0,wij
0.0,wij drewniak
0.0,wikariusz
0.0,wikariusz generalny
0.0,wikariusz kapitulny
0.0,wikariusz sądowy
0.0,wikary
0.0,wiking
0.0,wikławiec
0.0,wiktoriański
0.0,wilczarz irlandzki
0.0,wilczątko
0.0,wilczek
0.0,wilczek krótkouchy
0.0,wilczę
0.0,wilczur
0.0,wilczy
-2.0,wilczy
1.0,wilczy apetyt
0.0,wilczyca
0.0,wilczyca
0.0,wilgotnawy
0.0,wilgotny
0.0,wilgowron cienkodzioby
0.0,wilhelmiński
0.0,wilhelmka
0.0,wilk
0.0,wilk
0.0,wilk alaskański
0.0,wilk amerykański
0.0,wilk andyjski
0.0,wilk arabski
0.0,wilk arktyczny
0.0,wilk brązowy
0.0,wilk brytyjsko-kolumbijski
0.0,wilk czerwony
0.0,wilk egipski
0.0,wilk etiopski
0.0,wilk eurazjatycki
0.0,wilk Ezo
0.0,wilk falklandzki
0.0,wilk grenlandzki
0.0,wilk grzywiasty
0.0,wilk Hagenbecka
0.0,wilk himalajski
0.0,wilk hiszpański
0.0,wilk iberyjski
0.0,wilk indyjski
0.0,wilk italijski
0.0,wilk kanadyjski
0.0,wilk kaspijski
0.0,wilk labradorski
0.0,wilk leśny
0.0,wilk mackenzie
0.0,wilk meksykański
2.0,wilk morski
0.0,wilk nowofundlandzki
0.0,wilk polarny
0.0,wilk południowoazjatycki
0.0,wilk północnokanadyjski
0.0,wilk preriowy Ameryki Północnej
0.0,wilk pszczeli
0.0,wilk rosyjski
0.0,wilk rudy
0.0,wilk stepowy
0.0,wilk syberyjski
0.0,wilk szary
0.0,wilk tasmański
0.0,wilk teksaski
0.0,wilk tundrowy
0.0,wilk tybetański
0.0,wilk węgierski
0.0,wilk workowaty
0.0,wilk wschodni
0.0,wilk z Archipelagu Aleksandra
0.0,wilk z gór Cascade
0.0,wilk z gór Mongollon
0.0,wilk z Hokkaido
0.0,wilk z południowych gór skalistych
0.0,wilk z północnych gór skalistych
0.0,wilk z Vancouver
0.0,wilk z wyspy Baffina
0.0,wilk z zatoki Hudsona
0.0,wilka Banksa
0.0,wilki workowate
0.0,wilkołak
0.0,William Jefferson Blythe III
0.0,William Jefferson Clinton
0.0,wiła
0.0,wimbledoński
0.0,wimperga
0.0,windsurfing
0.0,windziarz
0.0,winiarz
0.0,winiec
0.0,winna palma
-1.0,winnica Nabota
0.0,winniczek
0.0,winniczek białawy
-2.0,winny
0.0,winny
0.0,winny
-2.0,winowajca
0.0,wint
0.0,winylowy
0.0,winylowy
0.0,winylowy
-1.0,wiochmen
-2.0,wiochmen
0.0,wiolonczelowy
-1.0,wionięcie
0.0,wiosenny
1.0,wiosenny
1.0,wiosenny
0.0,wiosenny
0.0,wiosłowaty
0.0,wioślak
0.0,wioślak punktowany
0.0,wioślarka
0.0,wioślarstwo
0.0,wiośniany
-1.0,wiotki
0.0,wiórowy
0.0,wir piaskowy
0.0,wir pyłowy
0.0,wirek
-1.0,wirgiński
0.0,wirowość
0.0,wirtualnie
-1.0,wirtualność
0.0,wirtualny
0.0,wirtualny
2.0,wirtuoz
2.0,wirtuoz
2.0,wirtuozeria
2.0,wirtuozerski
2.0,wirtuozerski
-2.0,wirtuozerstwo
2.0,wirtuozostwo
2.0,wirtuozowski
2.0,wirtuozowski
0.0,wirusolog
0.0,wirylista
0.0,wisielec
0.0,wist
0.0,wist klasyczny
1.0,wisus
-2.0,wisztyniecki
0.0,wiślanka
-2.0,wiślański
0.0,wiślicki
0.0,wiśnia
0.0,wiśnia peruwiańska
0.0,wiśniowoczerwony
0.0,wiśniowski
0.0,wiśniowy
0.0,wiśniowy
0.0,wiśniowy
0.0,witalistyczny
1.0,witalizm
2.0,witalność
0.0,witalny
1.0,witaminowy
0.0,witaminowy
1.0,witanie
0.0,witarianizm
0.0,witebski
0.0,witeź
0.0,witkacowski
0.0,witkiewiczowski
1.0,wiwatowanie
0.0,wiwera indyjska
0.0,wiwera malabarska
-1.0,wiwera malajska
-2.0,wizja Kasandry
0.0,wizjoner
0.0,wizon
0.0,wizualny
0.0,wizyjny
0.0,wizyta studyjna
1.0,wizytowy
1.0,wizytówka
0.0,wjazd
0.0,wjazd
0.0,wkład
0.0,wkład
0.0,wkład budowlany
0.0,wkładowy
0.0,wkroczenie
-1.0,WLAN
0.0,władca
0.0,władca absolutny
0.0,władyka
-2.0,włam
-1.0,włamanie
0.0,włamanie
-2.0,włamywacz
0.0,włamywacz komputerowy
0.0,własnoręczny
0.0,własnościowy
1.0,własnowolny
0.0,własny
1.0,własny
0.0,właściciel ziemski
1.0,właściwy
1.0,właściwy
0.0,właściwy
0.0,włochatka
0.0,włochatka mała
0.0,włochatka zwyczajna
0.0,włodarz
-2.0,włodawski
0.0,włosień
0.0,włosień kręty
0.0,włosień spiralny
0.0,włoski
0.0,włoskojęzyczny
0.0,włoskowiec różycy
0.0,włosogłówka
0.0,włościanin
0.0,włościański
-1.0,włość
0.0,włośniak
0.0,włośnica
-2.0,włóczęga
0.0,włócznik
0.0,włókiennik
0.0,włókniak
0.0,włókniak miękki
0.0,włókniak młodzieńczy nosogardła
0.0,włókniak twardy
0.0,włókniarz
0.0,włóknisty
0.0,włókno
0.0,włókno węglowe
0.0,włóknodajny
0.0,wmarsz
0.0,wmaszerowanie
1.0,wnętrze
0.0,wniebowstąpienie
0.0,Wniebowstąpienie
0.0,Wniebowstąpienie Pańskie
0.0,wniebowzięcie
0.0,Wniebowzięta
1.0,wnikliwość
1.0,wnikliwy
0.0,wnioskowy
0.0,wnioskowy
1.0,wnuczek
0.0,wnuczka
0.0,wnuk
-2.0,wnykarz
0.0,woda
0.0,woda hiperosmotyczna
0.0,woda mineralna
0.0,woda termalna
0.0,woda toaletowa
0.0,wodnik
0.0,wodnisty
0.0,wodobrzusze
0.0,wodociągowiec
0.0,wododziałowy
0.0,wodogłowie
0.0,wodogłowie normotensyjne
0.0,wodogłowie wrodzone
0.0,wodołaz
0.0,wodomózgowie
0.0,wodonośny
0.0,wodoprzepuszczalny
0.0,wodosówka saksońska
0.0,wodowskazowy
0.0,wodożytka Jenkinsa
0.0,wodożytka nowozelandzka
0.0,wodziarz
0.0,wodziarz
0.0,wodzień
0.0,wodzirej
0.0,wojacki
0.0,wojenny
-1.0,wojerysta
0.0,wojewoda
0.0,wojewodzianka
0.0,wojewodzic
0.0,wojewodzina
0.0,województwo
0.0,wojna
-2.0,wojna
0.0,wojna
0.0,wojna domowa
0.0,wojna jądrowa
0.0,wojna na górze
0.0,wojna napoleońska
-2.0,wojna nerwów
0.0,wojna podjazdowa
0.0,wojna stuletnia
0.0,wojna światowa
0.0,wojnica
0.0,wojnicki
0.0,wojnicki
0.0,wojnicki
0.0,wojownik andyjski
